,Unnamed: 0,url,title,site,pagesize,lan_code,lan_full
19053,19053,https://ro.wikipedia.org/wiki/De%C8%99eurile%20din%20construc%C8%9Bii,Deșeurile din construcții,ro.wikipedia.org,27124.0,ro,Romanian
19054,19054,https://he.wikipedia.org/wiki/%D7%A4%D7%A1%D7%95%D7%9C%D7%AA%20%D7%91%D7%A0%D7%99%D7%99%D7%9F,פסולת בניין,he.wikipedia.org,13619.0,he,Hebrew
19055,19055,https://en.wikipedia.org/wiki/Weatherization,Weatherization,en.wikipedia.org,11478.0,en,English
19056,19056,https://ja.wikipedia.org/wiki/%E9%98%B2%E6%B0%B4%E5%B7%A5%E4%BA%8B,防水工事,ja.wikipedia.org,11461.0,ja,Japanese
19057,19057,https://en.wikipedia.org/wiki/Greenpeace,Greenpeace,en.wikipedia.org,173076.0,en,English
19058,19058,https://es.wikipedia.org/wiki/Greenpeace,Greenpeace,es.wikipedia.org,119016.0,es,Spanish
19059,19059,https://de.wikipedia.org/wiki/Greenpeace,Greenpeace,de.wikipedia.org,89827.0,de,German
19060,19060,https://fr.wikipedia.org/wiki/Greenpeace,Greenpeace,fr.wikipedia.org,115212.0,fr,French
19061,19061,https://ja.wikipedia.org/wiki/%E3%82%B0%E3%83%AA%E3%83%BC%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9%20%28NGO%29,グリーンピース (NGO),ja.wikipedia.org,68030.0,ja,Japanese
19062,19062,https://it.wikipedia.org/wiki/Greenpeace,Greenpeace,it.wikipedia.org,71689.0,it,Italian
19063,19063,https://pt.wikipedia.org/wiki/Greenpeace,Greenpeace,pt.wikipedia.org,18815.0,pt,Portuguese
19064,19064,https://ru.wikipedia.org/wiki/%D0%93%D1%80%D0%B8%D0%BD%D0%BF%D0%B8%D1%81,Гринпис,ru.wikipedia.org,86795.0,ru,Russian
19065,19065,https://hi.wikipedia.org/wiki/%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%A8%E0%A4%AA%E0%A5%80%E0%A4%B8,ग्रीनपीस,hi.wikipedia.org,4059.0,hi,Hindi
19066,19066,https://pl.wikipedia.org/wiki/Greenpeace,Greenpeace,pl.wikipedia.org,57925.0,pl,Polish
19067,19067,https://zh.wikipedia.org/wiki/%E7%BB%BF%E8%89%B2%E5%92%8C%E5%B9%B3,绿色和平,zh.wikipedia.org,50446.0,zh,Chinese
19068,19068,https://id.wikipedia.org/wiki/Greenpeace,Greenpeace,id.wikipedia.org,39878.0,id,Indonesian
19069,19069,https://ko.wikipedia.org/wiki/%EA%B7%B8%EB%A6%B0%ED%94%BC%EC%8A%A4,그린피스,ko.wikipedia.org,14078.0,ko,Korean
19070,19070,https://ar.wikipedia.org/wiki/%D9%85%D9%86%D8%B8%D9%85%D8%A9%20%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85%20%D8%A7%D9%84%D8%A3%D8%AE%D8%B6%D8%B1,منظمة السلام الأخضر,ar.wikipedia.org,35041.0,ar,Arabic
19071,19071,https://uk.wikipedia.org/wiki/%D0%93%D1%80%D1%96%D0%BD%D0%BF%D1%96%D1%81,Грінпіс,uk.wikipedia.org,27758.0,uk,Ukrainian
19072,19072,https://th.wikipedia.org/wiki/%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B8%9E%E0%B8%B5%E0%B8%8B,กรีนพีซ,th.wikipedia.org,36950.0,th,Thai
19073,19073,https://sv.wikipedia.org/wiki/Greenpeace,Greenpeace,sv.wikipedia.org,8910.0,sv,Swedish
19074,19074,https://ro.wikipedia.org/wiki/Greenpeace,Greenpeace,ro.wikipedia.org,102555.0,ro,Romanian
19075,19075,https://el.wikipedia.org/wiki/Greenpeace,Greenpeace,el.wikipedia.org,8975.0,el,Greek
19076,19076,https://hu.wikipedia.org/wiki/Greenpeace,Greenpeace,hu.wikipedia.org,21814.0,hu,Hungarian
19077,19077,https://he.wikipedia.org/wiki/%D7%92%D7%A8%D7%99%D7%A0%D7%A4%D7%99%D7%A1,גרינפיס,he.wikipedia.org,7726.0,he,Hebrew
19078,19078,https://nl.wikipedia.org/wiki/Greenpeace,Greenpeace,nl.wikipedia.org,34598.0,nl,Dutch
19079,19079,https://fi.wikipedia.org/wiki/Greenpeace,Greenpeace,fi.wikipedia.org,55239.0,fi,Finnish
19080,19080,https://no.wikipedia.org/wiki/Greenpeace,Greenpeace,no.wikipedia.org,9293.0,no,Norwegian
19081,19081,https://en.wikipedia.org/wiki/Marshall%20L.%20Saunders,Marshall L. Saunders,en.wikipedia.org,6137.0,en,English
19082,19082,https://en.wikipedia.org/wiki/Beds%20Are%20Burning,Beds Are Burning,en.wikipedia.org,23409.0,en,English
19083,19083,https://es.wikipedia.org/wiki/Beds%20Are%20Burning,Beds Are Burning,es.wikipedia.org,9657.0,es,Spanish
19084,19084,https://de.wikipedia.org/wiki/Beds%20Are%20Burning,Beds Are Burning,de.wikipedia.org,6432.0,de,German
19085,19085,https://fr.wikipedia.org/wiki/Beds%20Are%20Burning,Beds Are Burning,fr.wikipedia.org,18243.0,fr,French
19086,19086,https://pl.wikipedia.org/wiki/Beds%20Are%20Burning,Beds Are Burning,pl.wikipedia.org,5055.0,pl,Polish
19087,19087,https://sv.wikipedia.org/wiki/Beds%20Are%20Burning,Beds Are Burning,sv.wikipedia.org,2109.0,sv,Swedish
19088,19088,https://nl.wikipedia.org/wiki/Beds%20Are%20Burning,Beds Are Burning,nl.wikipedia.org,3334.0,nl,Dutch
19089,19089,https://en.wikipedia.org/wiki/Christine%20Nieves,Christine Nieves,en.wikipedia.org,5890.0,en,English
19090,19090,https://es.wikipedia.org/wiki/Christine%20Nieves,Christine Nieves,es.wikipedia.org,4882.0,es,Spanish
19091,19091,https://en.wikipedia.org/wiki/Reforestation,Reforestation,en.wikipedia.org,92482.0,en,English
19092,19092,https://es.wikipedia.org/wiki/Reforestaci%C3%B3n,Reforestación,es.wikipedia.org,49940.0,es,Spanish
19093,19093,https://fr.wikipedia.org/wiki/Reboisement,Reboisement,fr.wikipedia.org,40107.0,fr,French
19094,19094,https://ja.wikipedia.org/wiki/%E6%A3%AE%E6%9E%97%E5%86%8D%E7%94%9F,森林再生,ja.wikipedia.org,21773.0,ja,Japanese
19095,19095,https://it.wikipedia.org/wiki/Rimboschimento,Rimboschimento,it.wikipedia.org,6921.0,it,Italian
19096,19096,https://pt.wikipedia.org/wiki/Reflorestamento,Reflorestamento,pt.wikipedia.org,5160.0,pt,Portuguese
19097,19097,https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D1%81%D0%BE%D0%B2%D0%BE%D1%81%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5,Лесовосстановление,ru.wikipedia.org,25732.0,ru,Russian
19098,19098,https://pl.wikipedia.org/wiki/Odnowienie%20lasu,Odnowienie lasu,pl.wikipedia.org,3118.0,pl,Polish
19099,19099,https://zh.wikipedia.org/wiki/%E6%9E%97%E5%9C%B0%E5%BE%A9%E8%82%B2,林地復育,zh.wikipedia.org,2475.0,zh,Chinese
19100,19100,https://id.wikipedia.org/wiki/Reboisasi,Reboisasi,id.wikipedia.org,2142.0,id,Indonesian
19101,19101,https://ko.wikipedia.org/wiki/%EC%9E%AC%EC%A1%B0%EB%A6%BC,재조림,ko.wikipedia.org,1885.0,ko,Korean
19102,19102,https://ar.wikipedia.org/wiki/%D8%A5%D8%B9%D8%A7%D8%AF%D8%A9%20%D8%A7%D9%84%D8%AA%D8%AD%D8%B1%D9%8A%D8%AC,إعادة التحريج,ar.wikipedia.org,13370.0,ar,Arabic
19103,19103,https://uk.wikipedia.org/wiki/%D0%9B%D1%96%D1%81%D0%BE%D0%B2%D1%96%D0%B4%D0%BD%D0%BE%D0%B2%D0%BB%D0%B5%D0%BD%D0%BD%D1%8F,Лісовідновлення,uk.wikipedia.org,44600.0,uk,Ukrainian
19104,19104,https://th.wikipedia.org/wiki/%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%9F%E0%B8%B7%E0%B9%89%E0%B8%99%E0%B8%9F%E0%B8%B9%E0%B8%AA%E0%B8%A0%E0%B8%B2%E0%B8%9E%E0%B8%9B%E0%B9%88%E0%B8%B2,การฟื้นฟูสภาพป่า,th.wikipedia.org,7548.0,th,Thai
19105,19105,https://el.wikipedia.org/wiki/%CE%91%CE%BD%CE%B1%CE%B4%CE%AC%CF%83%CF%89%CF%83%CE%B7,Αναδάσωση,el.wikipedia.org,6060.0,el,Greek
19106,19106,https://hu.wikipedia.org/wiki/%C3%9Ajraerd%C5%91s%C3%ADt%C3%A9s,Újraerdősítés,hu.wikipedia.org,1573.0,hu,Hungarian
19107,19107,https://nl.wikipedia.org/wiki/Herbebossing,Herbebossing,nl.wikipedia.org,24292.0,nl,Dutch
19108,19108,https://en.wikipedia.org/wiki/Xiye%20Bastida,Xiye Bastida,en.wikipedia.org,12936.0,en,English
19109,19109,https://es.wikipedia.org/wiki/Xiye%20Bastida,Xiye Bastida,es.wikipedia.org,9648.0,es,Spanish
19110,19110,https://de.wikipedia.org/wiki/Xiye%20Bastida,Xiye Bastida,de.wikipedia.org,4367.0,de,German
19111,19111,https://fr.wikipedia.org/wiki/Xiye%20Bastida,Xiye Bastida,fr.wikipedia.org,9077.0,fr,French
19112,19112,https://it.wikipedia.org/wiki/Xiye%20Bastida,Xiye Bastida,it.wikipedia.org,10124.0,it,Italian
19113,19113,https://pt.wikipedia.org/wiki/Xiye%20Bastida,Xiye Bastida,pt.wikipedia.org,8410.0,pt,Portuguese
19114,19114,https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D1%81%D1%82%D0%B8%D0%B4%D0%B0%2C%20%D0%A1%D1%8C%D0%B5,"Бастида, Сье",ru.wikipedia.org,15998.0,ru,Russian
19115,19115,https://ar.wikipedia.org/wiki/%D8%B2%D9%8A%D8%A7%20%D8%A8%D8%A7%D8%B3%D8%AA%D9%8A%D8%AF%D8%A7,زيا باستيدا,ar.wikipedia.org,16278.0,ar,Arabic
19116,19116,https://uk.wikipedia.org/wiki/%D0%A1%D1%96%D1%94%20%D0%91%D0%B0%D1%81%D1%82%D1%96%D0%B4%D0%B0,Сіє Бастіда,uk.wikipedia.org,11706.0,uk,Ukrainian
19117,19117,https://el.wikipedia.org/wiki/%CE%A3%CE%AF%CE%B3%CE%B9%CE%B5%20%CE%9C%CF%80%CE%B1%CF%83%CF%84%CE%AF%CE%BD%CF%84%CE%B1,Σίγιε Μπαστίντα,el.wikipedia.org,12263.0,el,Greek
19118,19118,https://nl.wikipedia.org/wiki/Xiye%20Bastida,Xiye Bastida,nl.wikipedia.org,3310.0,nl,Dutch
19119,19119,https://fi.wikipedia.org/wiki/Xiye%20Bastida,Xiye Bastida,fi.wikipedia.org,9806.0,fi,Finnish
19120,19120,https://en.wikipedia.org/wiki/Frank%20Ewert,Frank Ewert,en.wikipedia.org,10748.0,en,English
19121,19121,https://de.wikipedia.org/wiki/Frank%20Ewert,Frank Ewert,de.wikipedia.org,11307.0,de,German
19122,19122,https://en.wikipedia.org/wiki/Richard%20Tol,Richard Tol,en.wikipedia.org,17234.0,en,English
19123,19123,https://de.wikipedia.org/wiki/Richard%20Tol,Richard Tol,de.wikipedia.org,4797.0,de,German
19124,19124,https://fr.wikipedia.org/wiki/Richard%20Tol,Richard Tol,fr.wikipedia.org,9145.0,fr,French
19125,19125,https://nl.wikipedia.org/wiki/Richard%20Tol,Richard Tol,nl.wikipedia.org,5325.0,nl,Dutch
19126,19126,https://en.wikipedia.org/wiki/Climate%20communication,Climate communication,en.wikipedia.org,76620.0,en,English
19127,19127,https://es.wikipedia.org/wiki/Comunicaci%C3%B3n%20sobre%20el%20cambio%20clim%C3%A1tico,Comunicación sobre el cambio climático,es.wikipedia.org,30966.0,es,Spanish
19128,19128,https://fr.wikipedia.org/wiki/Communication%20sur%20le%20climat,Communication sur le climat,fr.wikipedia.org,24151.0,fr,French
19129,19129,https://zh.wikipedia.org/wiki/%E6%B0%A3%E5%80%99%E5%82%B3%E6%92%AD,氣候傳播,zh.wikipedia.org,69905.0,zh,Chinese
19130,19130,https://ar.wikipedia.org/wiki/%D8%A7%D8%AA%D8%B5%D8%A7%D9%84%D8%A7%D8%AA%20%D9%85%D9%86%D8%A7%D8%AE%D9%8A%D8%A9,اتصالات مناخية,ar.wikipedia.org,41441.0,ar,Arabic
19131,19131,https://fi.wikipedia.org/wiki/Ilmastoviestint%C3%A4,Ilmastoviestintä,fi.wikipedia.org,14620.0,fi,Finnish
19132,19132,https://en.wikipedia.org/wiki/Climate%20Watch%20%28Kausal%20Ltd.%29,Climate Watch (Kausal Ltd.),en.wikipedia.org,5015.0,en,English
19133,19133,https://fi.wikipedia.org/wiki/Ilmastovahti,Ilmastovahti,fi.wikipedia.org,6307.0,fi,Finnish
19134,19134,https://en.wikipedia.org/wiki/Maunder%20Minimum,Maunder Minimum,en.wikipedia.org,28285.0,en,English
19135,19135,https://es.wikipedia.org/wiki/M%C3%ADnimo%20de%20Maunder,Mínimo de Maunder,es.wikipedia.org,33279.0,es,Spanish
19136,19136,https://de.wikipedia.org/wiki/Maunder-Minimum,Maunder-Minimum,de.wikipedia.org,7831.0,de,German
19137,19137,https://fr.wikipedia.org/wiki/Minimum%20de%20Maunder,Minimum de Maunder,fr.wikipedia.org,9334.0,fr,French
19138,19138,https://ja.wikipedia.org/wiki/%E3%83%9E%E3%82%A6%E3%83%B3%E3%83%80%E3%83%BC%E6%A5%B5%E5%B0%8F%E6%9C%9F,マウンダー極小期,ja.wikipedia.org,11695.0,ja,Japanese
19139,19139,https://it.wikipedia.org/wiki/Minimo%20di%20Maunder,Minimo di Maunder,it.wikipedia.org,6151.0,it,Italian
19140,19140,https://pt.wikipedia.org/wiki/M%C3%ADnimo%20de%20Maunder,Mínimo de Maunder,pt.wikipedia.org,6615.0,pt,Portuguese
19141,19141,https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BD%D0%B8%D0%BC%D1%83%D0%BC%20%D0%9C%D0%B0%D1%83%D0%BD%D0%B4%D0%B5%D1%80%D0%B0,Минимум Маундера,ru.wikipedia.org,4080.0,ru,Russian
19142,19142,https://pl.wikipedia.org/wiki/Minimum%20Maundera,Minimum Maundera,pl.wikipedia.org,4154.0,pl,Polish
19143,19143,https://zh.wikipedia.org/wiki/%E8%92%99%E5%BE%B7%E6%A5%B5%E5%B0%8F%E6%9C%9F,蒙德極小期,zh.wikipedia.org,8874.0,zh,Chinese
19144,19144,https://id.wikipedia.org/wiki/Maunder%20Minimum,Maunder Minimum,id.wikipedia.org,1396.0,id,Indonesian
19145,19145,https://ko.wikipedia.org/wiki/%EB%A7%88%EC%9A%B4%EB%8D%94%20%EA%B7%B9%EC%86%8C%EA%B8%B0,마운더 극소기,ko.wikipedia.org,450.0,ko,Korean
19146,19146,https://uk.wikipedia.org/wiki/%D0%9C%D0%B0%D1%83%D0%BD%D0%B4%D0%B5%D1%80%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9%20%D0%BC%D1%96%D0%BD%D1%96%D0%BC%D1%83%D0%BC,Маундерівський мінімум,uk.wikipedia.org,4737.0,uk,Ukrainian
19147,19147,https://th.wikipedia.org/wiki/%E0%B8%8A%E0%B9%88%E0%B8%A7%E0%B8%87%E0%B8%95%E0%B9%88%E0%B8%B3%E0%B8%AA%E0%B8%B8%E0%B8%94%E0%B8%A1%E0%B8%AD%E0%B8%99%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%A3%E0%B9%8C,ช่วงต่ำสุดมอนเดอร์,th.wikipedia.org,3817.0,th,Thai
19148,19148,https://sv.wikipedia.org/wiki/Maunderminimum,Maunderminimum,sv.wikipedia.org,14371.0,sv,Swedish
19149,19149,https://ro.wikipedia.org/wiki/Minimul%20lui%20Maunder,Minimul lui Maunder,ro.wikipedia.org,7392.0,ro,Romanian
19150,19150,https://he.wikipedia.org/wiki/%D7%94%D7%9E%D7%99%D7%A0%D7%99%D7%9E%D7%95%D7%9D%20%D7%A9%D7%9C%20%D7%9E%D7%90%D7%95%D7%A0%D7%93%D7%A8,המינימום של מאונדר,he.wikipedia.org,4885.0,he,Hebrew
19151,19151,https://nl.wikipedia.org/wiki/Maunderminimum,Maunderminimum,nl.wikipedia.org,1286.0,nl,Dutch
19152,19152,https://fi.wikipedia.org/wiki/Maunderin%20minimi,Maunderin minimi,fi.wikipedia.org,570.0,fi,Finnish
19153,19153,https://no.wikipedia.org/wiki/Maunder%20minimum,Maunder minimum,no.wikipedia.org,4288.0,no,Norwegian
19154,19154,https://en.wikipedia.org/wiki/Ecological%20grief,Ecological grief,en.wikipedia.org,38851.0,en,English
19155,19155,https://es.wikipedia.org/wiki/Duelo%20ecol%C3%B3gico,Duelo ecológico,es.wikipedia.org,13491.0,es,Spanish
19156,19156,https://pt.wikipedia.org/wiki/Luto%20ecol%C3%B3gico,Luto ecológico,pt.wikipedia.org,5362.0,pt,Portuguese
19157,19157,https://ar.wikipedia.org/wiki/%D8%AD%D8%B2%D9%86%20%D8%A8%D9%8A%D8%A6%D9%8A,حزن بيئي,ar.wikipedia.org,20361.0,ar,Arabic
19158,19158,https://en.wikipedia.org/wiki/Evapotranspiration,Evapotranspiration,en.wikipedia.org,27235.0,en,English
19159,19159,https://es.wikipedia.org/wiki/Evapotranspiraci%C3%B3n,Evapotranspiración,es.wikipedia.org,13644.0,es,Spanish
19160,19160,https://de.wikipedia.org/wiki/Evapotranspiration,Evapotranspiration,de.wikipedia.org,10298.0,de,German
19161,19161,https://fr.wikipedia.org/wiki/%C3%89vapotranspiration,Évapotranspiration,fr.wikipedia.org,55804.0,fr,French
19162,19162,https://ja.wikipedia.org/wiki/%E8%92%B8%E7%99%BA%E6%95%A3,蒸発散,ja.wikipedia.org,2751.0,ja,Japanese
19163,19163,https://it.wikipedia.org/wiki/Evapotraspirazione,Evapotraspirazione,it.wikipedia.org,29659.0,it,Italian
19164,19164,https://pt.wikipedia.org/wiki/Evapotranspira%C3%A7%C3%A3o,Evapotranspiração,pt.wikipedia.org,13809.0,pt,Portuguese
19165,19165,https://ru.wikipedia.org/wiki/%D0%AD%D0%B2%D0%B0%D0%BF%D0%BE%D1%82%D1%80%D0%B0%D0%BD%D1%81%D0%BF%D0%B8%D1%80%D0%B0%D1%86%D0%B8%D1%8F,Эвапотранспирация,ru.wikipedia.org,4988.0,ru,Russian
19166,19166,https://pl.wikipedia.org/wiki/Ewapotranspiracja,Ewapotranspiracja,pl.wikipedia.org,1310.0,pl,Polish
19167,19167,https://zh.wikipedia.org/wiki/%E8%92%B8%E7%99%BC%E6%95%A3,蒸發散,zh.wikipedia.org,2327.0,zh,Chinese
19168,19168,https://id.wikipedia.org/wiki/Evapotranspirasi,Evapotranspirasi,id.wikipedia.org,9725.0,id,Indonesian
19169,19169,https://ko.wikipedia.org/wiki/%EC%A6%9D%EB%B0%9C%EC%82%B0,증발산,ko.wikipedia.org,4448.0,ko,Korean
19170,19170,https://ar.wikipedia.org/wiki/%D9%86%D8%AA%D8%AD%20%D8%AA%D8%A8%D8%AE%D8%B1%D9%8A,نتح تبخري,ar.wikipedia.org,1965.0,ar,Arabic
19171,19171,https://uk.wikipedia.org/wiki/%D0%95%D0%B2%D0%B0%D0%BF%D0%BE%D1%82%D1%80%D0%B0%D0%BD%D1%81%D0%BF%D1%96%D1%80%D0%B0%D1%86%D1%96%D1%8F,Евапотранспірація,uk.wikipedia.org,5313.0,uk,Ukrainian
19172,19172,https://sv.wikipedia.org/wiki/Evapotranspiration,Evapotranspiration,sv.wikipedia.org,1389.0,sv,Swedish
19173,19173,https://ro.wikipedia.org/wiki/Evapotranspira%C8%9Bie,Evapotranspirație,ro.wikipedia.org,502.0,ro,Romanian
19174,19174,https://nl.wikipedia.org/wiki/Evapotranspiratie,Evapotranspiratie,nl.wikipedia.org,3356.0,nl,Dutch
19175,19175,https://fi.wikipedia.org/wiki/Kokonaishaihdunta,Kokonaishaihdunta,fi.wikipedia.org,4271.0,fi,Finnish
19176,19176,https://no.wikipedia.org/wiki/Evapotranspirasjon,Evapotranspirasjon,no.wikipedia.org,1597.0,no,Norwegian
19177,19177,https://en.wikipedia.org/wiki/Cattle,Cattle,en.wikipedia.org,101871.0,en,English
19178,19178,https://es.wikipedia.org/wiki/Bos%20taurus,Bos taurus,es.wikipedia.org,139401.0,es,Spanish
19179,19179,https://de.wikipedia.org/wiki/Hausrind,Hausrind,de.wikipedia.org,48405.0,de,German
19180,19180,https://fr.wikipedia.org/wiki/Bos%20taurus,Bos taurus,fr.wikipedia.org,139320.0,fr,French
19181,19181,https://ja.wikipedia.org/wiki/%E3%82%A6%E3%82%B7,ウシ,ja.wikipedia.org,90472.0,ja,Japanese
19182,19182,https://it.wikipedia.org/wiki/Bos%20taurus,Bos taurus,it.wikipedia.org,26476.0,it,Italian
19183,19183,https://pt.wikipedia.org/wiki/Bos%20taurus,Bos taurus,pt.wikipedia.org,21703.0,pt,Portuguese
19184,19184,https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%BC%D0%B0%D1%88%D0%BD%D0%B8%D0%B9%20%D0%B1%D1%8B%D0%BA,Домашний бык,ru.wikipedia.org,112622.0,ru,Russian
19185,19185,https://hi.wikipedia.org/wiki/%E0%A4%97%E0%A4%BE%E0%A4%AF,गाय,hi.wikipedia.org,31047.0,hi,Hindi
19186,19186,https://pl.wikipedia.org/wiki/Byd%C5%82o%20domowe,Bydło domowe,pl.wikipedia.org,12093.0,pl,Polish
19187,19187,https://zh.wikipedia.org/wiki/%E5%AE%B6%E7%89%9B,家牛,zh.wikipedia.org,84939.0,zh,Chinese
19188,19188,https://id.wikipedia.org/wiki/Sapi,Sapi,id.wikipedia.org,20064.0,id,Indonesian
19189,19189,https://ko.wikipedia.org/wiki/%EC%86%8C,소,ko.wikipedia.org,38122.0,ko,Korean
19190,19190,https://ar.wikipedia.org/wiki/%D8%A8%D9%82%D8%B1,بقر,ar.wikipedia.org,31497.0,ar,Arabic
19191,19191,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BE%D0%B2%D0%B0,Корова,uk.wikipedia.org,64619.0,uk,Ukrainian
19192,19192,https://th.wikipedia.org/wiki/%E0%B8%A7%E0%B8%B1%E0%B8%A7,วัว,th.wikipedia.org,9035.0,th,Thai
19193,19193,https://sv.wikipedia.org/wiki/N%C3%B6tkreatur,Nötkreatur,sv.wikipedia.org,37921.0,sv,Swedish
19194,19194,https://ro.wikipedia.org/wiki/Vac%C4%83,Vacă,ro.wikipedia.org,9327.0,ro,Romanian
19195,19195,https://el.wikipedia.org/wiki/%CE%92%CE%BF%CF%85%CF%82%20%CE%BF%20%CF%84%CE%B1%CF%8D%CF%81%CE%BF%CF%82,Βους ο ταύρος,el.wikipedia.org,23562.0,el,Greek
19196,19196,https://hu.wikipedia.org/wiki/Szarvasmarha,Szarvasmarha,hu.wikipedia.org,47559.0,hu,Hungarian
19197,19197,https://he.wikipedia.org/wiki/%D7%91%D7%A7%D7%A8%20%D7%94%D7%91%D7%99%D7%AA,בקר הבית,he.wikipedia.org,31261.0,he,Hebrew
19198,19198,https://nl.wikipedia.org/wiki/Rund,Rund,nl.wikipedia.org,15026.0,nl,Dutch
19199,19199,https://fi.wikipedia.org/wiki/Nauta,Nauta,fi.wikipedia.org,23271.0,fi,Finnish
19200,19200,https://mr.wikipedia.org/wiki/%E0%A4%97%E0%A4%BE%E0%A4%AF,गाय,mr.wikipedia.org,24411.0,mr,Marathi
19201,19201,https://no.wikipedia.org/wiki/Storfe,Storfe,no.wikipedia.org,12736.0,no,Norwegian
19202,19202,https://en.wikipedia.org/wiki/Priyadarshi%20R.%20Shukla,Priyadarshi R. Shukla,en.wikipedia.org,3893.0,en,English
19203,19203,https://en.wikipedia.org/wiki/Ecosystem-based%20adaptation,Ecosystem-based adaptation,en.wikipedia.org,24132.0,en,English
19204,19204,https://fr.wikipedia.org/wiki/Adaptation%20fond%C3%A9e%20sur%20les%20%C3%A9cosyst%C3%A8mes,Adaptation fondée sur les écosystèmes,fr.wikipedia.org,5263.0,fr,French
19205,19205,https://ja.wikipedia.org/wiki/%E7%94%9F%E6%85%8B%E7%B3%BB%E3%82%92%E6%B4%BB%E7%94%A8%E3%81%97%E3%81%9F%E9%81%A9%E5%BF%9C%E7%AD%96,生態系を活用した適応策,ja.wikipedia.org,24580.0,ja,Japanese
19206,19206,https://pt.wikipedia.org/wiki/Adapta%C3%A7%C3%A3o%20baseada%20em%20Ecossistemas,Adaptação baseada em Ecossistemas,pt.wikipedia.org,1141.0,pt,Portuguese
19207,19207,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AA%D9%83%D9%8A%D9%81%20%D8%A7%D9%84%D9%82%D8%A7%D8%A6%D9%85%20%D8%B9%D9%84%D9%89%20%D8%A7%D9%84%D9%86%D8%B8%D8%A7%D9%85%20%D8%A7%D9%84%D8%A8%D9%8A%D8%A6%D9%8A,التكيف القائم على النظام البيئي,ar.wikipedia.org,16004.0,ar,Arabic
19208,19208,https://en.wikipedia.org/wiki/Environmental%20protection,Environmental protection,en.wikipedia.org,53960.0,en,English
19209,19209,https://es.wikipedia.org/wiki/Protecci%C3%B3n%20del%20medio%20ambiente,Protección del medio ambiente,es.wikipedia.org,45900.0,es,Spanish
19210,19210,https://de.wikipedia.org/wiki/Umweltschutz,Umweltschutz,de.wikipedia.org,38340.0,de,German
19211,19211,https://fr.wikipedia.org/wiki/Protection%20de%20l%27environnement,Protection de l'environnement,fr.wikipedia.org,31885.0,fr,French
19212,19212,https://ja.wikipedia.org/wiki/%E7%92%B0%E5%A2%83%E4%BF%9D%E8%AD%B7,環境保護,ja.wikipedia.org,2385.0,ja,Japanese
19213,19213,https://pt.wikipedia.org/wiki/Prote%C3%A7%C3%A3o%20ambiental,Proteção ambiental,pt.wikipedia.org,3935.0,pt,Portuguese
19214,19214,https://ru.wikipedia.org/wiki/%D0%9E%D1%85%D1%80%D0%B0%D0%BD%D0%B0%20%D0%BE%D0%BA%D1%80%D1%83%D0%B6%D0%B0%D1%8E%D1%89%D0%B5%D0%B9%20%D1%81%D1%80%D0%B5%D0%B4%D1%8B,Охрана окружающей среды,ru.wikipedia.org,23055.0,ru,Russian
19215,19215,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B5%E0%A4%B0%E0%A4%A3%20%E0%A4%B8%E0%A4%82%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A3,पर्यावरण संरक्षण,hi.wikipedia.org,19372.0,hi,Hindi
19216,19216,https://pl.wikipedia.org/wiki/Ochrona%20%C5%9Brodowiska,Ochrona środowiska,pl.wikipedia.org,19312.0,pl,Polish
19217,19217,https://zh.wikipedia.org/wiki/%E7%8E%AF%E5%A2%83%E4%BF%9D%E6%8A%A4,环境保护,zh.wikipedia.org,39065.0,zh,Chinese
19218,19218,https://id.wikipedia.org/wiki/Perlindungan%20lingkungan,Perlindungan lingkungan,id.wikipedia.org,2000.0,id,Indonesian
19219,19219,https://ko.wikipedia.org/wiki/%ED%99%98%EA%B2%BD%20%EB%B3%B4%ED%98%B8,환경 보호,ko.wikipedia.org,8115.0,ko,Korean
19220,19220,https://ar.wikipedia.org/wiki/%D8%AD%D9%85%D8%A7%D9%8A%D8%A9%20%D8%A8%D9%8A%D8%A6%D9%8A%D8%A9,حماية بيئية,ar.wikipedia.org,19392.0,ar,Arabic
